# Daily average weather data retrieved from meteoblue
# https://www.meteoblue.com/en/historyplus
#
date,wave,period,wind
20150511T1800,0.1,2.3,6.285993
20150511T1900,0.1,2.3,5.8000884
20150511T2000,0.1,2.3,4.710168
20150511T2100,0.1,2.3,4.341725
20150511T2200,0,2.2,4.4570856
20150511T2300,0,2.2,3.3305914
20150512T0000,0,2.1,2.6519265
20150512T0100,0,2.1,4.383274
20150512T0200,0,2.1,7.108731
20150512T0300,0.1,1.9,7.275069
20150512T0400,0.1,1.9,6.8118587
20150512T0500,0.1,1.9,6.050919
20150512T0600,0.1,1.9,3.510752
20150512T0700,0.1,1.9,1.6155742
20150512T0800,0.1,2.2,7.113828
20150512T0900,0.2,2.4,11.5028925
20150512T1000,0.3,3,15.413947
20150512T1100,0.4,3,17.854753
20150512T1200,0.4,3.1,19.255552
20150512T1300,0.5,3.1,18.819494
20150512T1400,0.4,3.2,16.774418
20150512T1500,0.4,3.1,14.055909
20150512T1600,0.3,2.9,12.056822
20150512T1700,0.2,2.8,10.837602
20150512T1800,0.2,2.7,10.487414
20150512T1900,0.2,2.6,10.121543
20150512T2000,0.2,2.5,10.117962
20150512T2100,0.2,2.5,9.210189
20150512T2200,0.1,2.6,7.539346
20150512T2300,0.1,2.6,6.422909
20150513T0000,0.1,2.6,6.050919
20150513T0100,0.1,2.6,6.074836
20150513T0200,0.1,2.6,5.9237723
20150513T0300,0.1,2.3,5.452147
20150513T0400,0.1,2.3,5.8000884
20150513T0500,0.1,2.4,6.7530656
20150513T0600,0.1,2.3,6.383279
20150513T0700,0.1,2.2,4.9430003
20150513T0800,0.1,2.2,2.154099
20150513T0900,0.1,2.3,3.2423484
20150513T1000,0.1,2.2,6.507019
20150513T1100,0.2,2.6,14.17149
20150513T1200,0.3,2.8,17.99833
20150513T1300,0.4,2.9,19.657995
20150513T1400,0.4,3,17.640282
20150513T1500,0.4,3.2,15.052223
20150513T1600,0.3,3,12.800587
20150513T1700,0.3,2.8,11.5028925
20150513T1800,0.2,2.6,10.910943
20150513T1900,0.2,2.5,9.697184
20150513T2000,0.2,2.5,8.791324
20150513T2100,0.2,2.5,7.544153
20150513T2200,0.1,2.7,6.661183
20150513T2300,0.1,2.7,5.4121065
20150514T0000,0.1,2.7,3.807945
20150514T0100,0.1,2.6,2.8622983
20150514T0200,0.1,2.6,3.2423484
20150514T0300,0.1,2.6,4.876549
20150514T0400,0.1,2.4,4.648189
20150514T0500,0.1,2.4,5.115985
20150514T0600,0.1,2.5,6.074836
20150514T0700,0.2,2.5,5.9298887
20150514T0800,0.2,2.5,6.573532
20150514T0900,0.2,2.6,8.189296
20150514T1000,0.2,2.6,8.620603
20150514T1100,0.2,2.7,12.092848
20150514T1200,0.3,2.7,15.0642605
20150514T1300,0.3,2.8,16.3985
20150514T1400,0.3,2.8,15.684389
20150514T1500,0.3,3,13.840191
20150514T1600,0.3,3,12.447379
20150514T1700,0.2,2.8,11.690453
20150514T1800,0.2,2.7,10.934175
20150514T1900,0.2,2.7,8.950696
20150514T2000,0.2,2.7,5.8000884
20150514T2100,0.2,2.7,3.920519
20150514T2200,0.1,2.9,2.9740999
20150514T2300,0.1,2.8,3.7407124
20150515T0000,0.1,2.8,5.9298887
20150515T0100,0.1,2.8,6.7798533
20150515T0200,0.1,2.6,7.314823
20150515T0300,0.2,2.7,8.082357
20150515T0400,0.2,2.8,10.800744
20150515T0500,0.2,3,12.095845
20150515T0600,0.2,3,11.427009
20150515T0700,0.2,2.9,10.760392
20150515T0800,0.2,2.8,11.875051
20150515T0900,0.2,2.9,15.164995
20150515T1000,0.3,2.9,17.18434
20150515T1100,0.3,3,17.830374
20150515T1200,0.3,3.1,17.352283
20150515T1300,0.4,3.2,16.75496
20150515T1400,0.4,3.3,15.63114
20150515T1500,0.3,3.3,13.349549
20150515T1600,0.3,3,11.24795
20150515T1700,0.2,3,10.09285
20150515T1800,0.2,2.9,8.999165
20150515T1900,0.2,3,9.047377
20150515T2000,0.2,3.2,8.999165
20150515T2100,0.2,3.3,8.791323
20150515T2200,0.2,3.5,7.4279337
20150515T2300,0.2,3.5,6.8964815
20150516T0000,0.2,3.6,6.7530656
20150516T0100,0.2,3.8,6.8171782
20150516T0200,0.2,3.8,6.7798533
20150516T0300,0.2,3.6,6.337683
20150516T0400,0.2,3.7,7.8132505
20150516T0500,0.2,4,11.000282
20150516T0600,0.3,4.3,13.392927
20150516T0700,0.3,4.5,15.533428
20150516T0800,0.4,4.7,17.101871
20150516T0900,0.4,5,18.896385
20150516T1000,0.4,4.8,18.848364
20150516T1100,0.5,4.7,19.722435
20150516T1200,0.5,4.5,19.513628
20150516T1300,0.5,4.5,18.208588
20150516T1400,0.5,4.4,16.748466
20150516T1500,0.5,4.4,15.3857
20150516T1600,0.4,4.1,14.3620615
20150516T1700,0.3,3.8,12.0417795
20150516T1800,0.3,3.9,11.455523
20150516T1900,0.3,4,10.40064
20150516T2000,0.3,4.2,10.117962
20150516T2100,0.3,4.5,11.312223
20150516T2200,0.4,4.7,12.589276
20150516T2300,0.4,5,16.184885
20150517T0000,0.5,5.3,18.674465
20150517T0100,0.5,5.4,19.685637
20150517T0200,0.5,5.4,19.89264
20150517T0300,0.5,5.4,19.343836
20150517T0400,0.6,6.1,22.203943
20150517T0500,0.6,6.6,25.584173
20150517T0600,0.7,6.7,26.45083
20150517T0700,0.8,6,26.549324
20150517T0800,0.9,5.2,27.518826
20150517T0900,0.9,4.6,28.488419
20150517T1000,0.9,5.1,27.358963
20150517T1100,0.9,5.1,27.08865
20150517T1200,0.9,5.7,25.694458
20150517T1300,0.8,6.2,24.445107
20150517T1400,0.8,6.1,23.045147
20150517T1500,0.7,5.8,20.943697
20150517T1600,0.6,5.7,18.662815
20150517T1700,0.6,5.5,18.493052
20150517T1800,0.6,5.3,17.410679
20150517T1900,0.5,5.2,15.94115
20150517T2000,0.5,5.3,16.37195
20150517T2100,0.5,5.2,16.155743
20150517T2200,0.5,5.1,14.760392
20150517T2300,0.5,5.1,13.962753
20150518T0000,0.5,5.1,13.75612
20150518T0100,0.5,5.1,14.311491
20150518T0200,0.5,5.1,15.23178
20150518T0300,0.5,5.4,15.654312
20150518T0400,0.5,6,19.064459
20150518T0500,0.6,6.2,20.837845
20150518T0600,0.6,6.4,21.891544
20150518T0700,0.7,6.3,22.350399
20150518T0800,0.7,6,22.553837
20150518T0900,0.7,5.2,22.787296
20150518T1000,0.7,4.9,22.787296
20150518T1100,0.8,4.5,23.592363
20150518T1200,0.8,4.6,23.481468
20150518T1300,0.7,5.1,21.718643
20150518T1400,0.6,5,18.905977
20150518T1500,0.5,4.5,16.01602
20150518T1600,0.5,4.4,15.203193
20150518T1700,0.4,4.4,15.100314
20150518T1800,0.4,4.3,14.602363
20150518T1900,0.4,4.3,14.708726
20150518T2000,0.4,4.2,14.819219
20150518T2100,0.3,4.1,14.331742
20150518T2200,0.3,4.1,13.6503
20150518T2300,0.3,4,12.61229
20150519T0000,0.3,4.1,11.690454
20150519T0100,0.3,4.2,11.309018
20150519T0200,0.3,4.2,10.800744
20150519T0300,0.3,4.1,9.519862
20150519T0400,0.3,4.2,10.824213
20150519T0500,0.3,4.5,12.837349
20150519T0600,0.3,4.7,14.500222
20150519T0700,0.4,4.9,16.256403
20150519T0800,0.4,5,17.460579
20150519T0900,0.4,5,18.54786
20150519T1000,0.5,4.9,18.256306
20150519T1100,0.5,4.7,17.879103
20150519T1200,0.4,4.5,17.251715
20150519T1300,0.4,4.6,16.670364
20150519T1400,0.4,4.4,15.776567
20150519T1500,0.4,4.2,15.665887
20150519T1600,0.4,4,14.850985
20150519T1700,0.3,3.6,12.952611
20150519T1800,0.3,3.3,11.06927
20150519T1900,0.3,3.3,10.473579
20150519T2000,0.2,3.4,8.950695
20150519T2100,0.2,3.4,6.747696
20150519T2200,0.2,3.5,4.7940803
20150519T2300,0.2,3.5,2.7722256
20150520T0000,0.2,3.5,2.408356
20150520T0100,0.2,3.5,3.8269372
20150520T0200,0.2,3.4,5.310684
20150520T0300,0.2,3.2,5.3650146
20150520T0400,0.2,3.3,6.050918
20150520T0500,0.2,3.3,6.1401267
20150520T0600,0.2,3.2,6.98527
20150520T0700,0.2,3.1,9.15888
20150520T0800,0.2,3.2,12.675366
20150520T0900,0.3,3.3,16.513052
20150520T1000,0.3,3.3,17.779474
20150520T1100,0.4,3.4,17.789665
20150520T1200,0.4,3.3,17.152668
20150520T1300,0.4,3.5,16.184885
20150520T1400,0.4,3.4,13.713889
20150520T1500,0.3,3.1,10.2885
20150520T1600,0.3,2.9,7.235095
20150520T1700,0.2,2.9,4.854196
20150520T1800,0.2,2.9,4.118922
20150520T1900,0.2,2.9,4.5774603
20150520T2000,0.1,2.9,4.074679
20150520T2100,0.1,2.9,2.1030064
20150520T2200,0.1,3.2,2.7060533
20150520T2300,0.1,3.2,4.002873
20150521T0000,0.1,3.2,5.418801
20150521T0100,0.1,3.2,6.507019
20150521T0200,0.1,3.2,6.990457
20150521T0300,0.1,2.7,5.756171
20150521T0400,0.1,2.7,6.337683
20150521T0500,0.1,2.9,6.7315593
20150521T0600,0.2,2.9,6.6229787
20150521T0700,0.2,2.9,6.4735065
20150521T0800,0.2,2.9,6.8648705
20150521T0900,0.2,2.8,7.314823
20150521T1000,0.2,2.6,6.4002934
20150521T1100,0.2,2.7,8.364487
20150521T1200,0.2,2.8,10.55632
20150521T1300,0.2,2.8,11.524932
20150521T1400,0.2,2.9,11.052883
20150521T1500,0.2,2.7,9.519862
20150521T1600,0.2,2.6,7.850279
20150521T1700,0.1,2.5,7.0678167
20150521T1800,0.1,2.5,6.2164044
20150521T1900,0.1,2.6,5.108894
20150521T2000,0.1,2.6,3.920519
20150521T2100,0.1,2.6,2.154099
20150521T2200,0.1,2.6,0.53852475
20150521T2300,0.1,2.6,2.3162825
20150522T0000,0.1,2.6,4.2060127
20150522T0100,0.1,2.6,6.092712
20150522T0200,0.1,2.6,7.245109
20150522T0300,0.1,2.3,7.4279337
20150522T0400,0.1,2.6,11.590799
20150522T0500,0.2,2.7,12.800587
20150522T0600,0.2,2.7,12.726741
20150522T0700,0.2,2.7,11.8015585
20150522T0800,0.2,2.6,9.561658
20150522T0900,0.2,2.5,9.697184
20150522T1000,0.2,2.6,10.0171385
20150522T1100,0.2,2.6,11.996537
20150522T1200,0.2,2.7,13.333246
20150522T1300,0.2,2.7,13.376677
20150522T1400,0.2,2.8,11.957189
20150522T1500,0.2,2.6,9.284673
20150522T1600,0.2,2.4,7.250111
20150522T1700,0.1,2.4,6.0208898
20150522T1800,0.1,2.4,5.1793647
20150522T1900,0.1,2.4,4.854196
20150522T2000,0.1,2.4,4.341725
20150522T2100,0.1,2.4,4.316604
20150522T2200,0,2.6,6.7530656
20150522T2300,0,2.7,7.864121
20150523T0000,0,2.7,8.294854
20150523T0100,0.1,2.3,9.154921
20150523T0200,0.1,2.1,10.652041
20150523T0300,0.1,2.5,12.540228
20150523T0400,0.2,2.8,14.394838
20150523T0500,0.2,2.8,15.463258
20150523T0600,0.3,2.7,14.691463
20150523T0700,0.3,2.7,13.900302
20150523T0800,0.3,2.7,11.8015585
20150523T0900,0.3,2.7,10.78395
20150523T1000,0.3,2.7,12.772236
20150523T1100,0.3,2.7,16.391863
20150523T1200,0.3,2.7,17.502054
20150523T1300,0.3,2.8,16.13104
20150523T1400,0.3,2.9,13.626378
20150523T1500,0.2,2.7,10.253206
20150523T1600,0.2,2.5,7.841038
20150523T1700,0.2,2.5,5.660917
20150523T1800,0.1,2.4,4.7713413
20150523T1900,0.1,2.4,4.5853724
20150523T2000,0.1,2.4,4.601157
20150523T2100,0.1,2.3,5.1442504
20150523T2200,0,2.5,6.193034
20150523T2300,0,2.4,5.660917
20150524T0000,0,2.3,7.324729
20150524T0100,0.1,2,10.40064
20150524T0200,0.1,2.4,12.689658
20150524T0300,0.1,2.5,12.092848
20150524T0400,0.2,2.7,12.666783
20150524T0500,0.3,2.8,15.631138
20150524T0600,0.3,2.8,16.85849
20150524T0700,0.4,2.8,16.034115
20150524T0800,0.4,2.8,13.993873
20150524T0900,0.3,2.7,13.506131
20150524T1000,0.3,2.8,13.30058
20150524T1100,0.3,2.7,16.652958
20150524T1200,0.3,2.7,17.99833
20150524T1300,0.4,2.8,18.375061
20150524T1400,0.3,2.8,16.140028
20150524T1500,0.3,2.9,14.17149
20150524T1600,0.2,2.8,13.025176
20150524T1700,0.2,2.6,10.556321
20150524T1800,0.2,2.5,8.095801
20150524T1900,0.1,2.4,5.680095
20150524T2000,0.1,2.4,3.6225545
20150524T2100,0.1,2.4,3.6125338
20150524T2200,0.1,2.5,4.3500667
20150524T2300,0.1,2.5,4.18874
20150525T0000,0.1,2.4,5.030236
20150525T0100,0.1,2.4,5.4121065
20150525T0200,0.1,2.2,7.9739857
20150525T0300,0.1,2.4,9.874992
20150525T0400,0.2,2.6,12.020688
20150525T0500,0.2,2.7,12.6581955
20150525T0600,0.3,2.7,13.327807
20150525T0700,0.3,2.7,12.658196
20150525T0800,0.3,2.7,12.927399
20150525T0900,0.3,2.7,14.987058
20150525T1000,0.4,2.7,19.072063
20150525T1100,0.4,2.8,21.788633
20150525T1200,0.5,2.8,21.903133
20150525T1300,0.5,3,19.804974
20150525T1400,0.5,3.3,17.152668
20150525T1500,0.4,3.4,14.721045
20150525T1600,0.3,3.2,12.618037
20150525T1700,0.3,3.1,11.312223
20150525T1800,0.2,3,11.147591
20150525T1900,0.2,3.1,11.524932
20150525T2000,0.2,3.1,11.427009
20150525T2100,0.2,3.2,10.621368
20150525T2200,0.2,3.3,10.178688
20150525T2300,0.2,3.5,10.55632
20150526T0000,0.2,3.7,11.24795
20150526T0100,0.3,4,12.032743
20150526T0200,0.3,4.2,10.770494
20150526T0300,0.2,3.9,7.4862685
20150526T0400,0.3,4.2,7.0678167
20150526T0500,0.3,4.4,8.950696
20150526T0600,0.3,4.8,11.273704
20150526T0700,0.4,5.1,13.204842
20150526T0800,0.4,5.4,14.928893
20150526T0900,0.4,5.6,17.139982
20150526T1000,0.5,5.7,18.168726
20150526T1100,0.5,5.8,19.306318
20150526T1200,0.6,5.8,19.276253
20150526T1300,0.6,5.6,18.674465
20150526T1400,0.5,5.2,17.327194
20150526T1500,0.5,4.7,14.8705
20150526T1600,0.4,4.4,14.004231
20150526T1700,0.4,4.7,14.809429
20150526T1800,0.4,4.7,15.350317
20150526T1900,0.4,4.7,15.350317
20150526T2000,0.4,4.8,15.94115
20150526T2100,0.4,4.8,15.895603
20150526T2200,0.4,4.7,14.809429
20150526T2300,0.4,4.5,14.11767
20150527T0000,0.4,4.4,13.626378
20150527T0100,0.4,4.4,12.885266
20150527T0200,0.3,4.3,11.157344
20150527T0300,0.3,4.4,9.801298
20150527T0400,0.3,4.7,11.411135
20150527T0500,0.4,5.1,13.626378
20150527T0600,0.4,5.4,16.69644
20150527T0700,0.5,5.4,18.896385
20150527T0800,0.6,4.7,20.999014
20150527T0900,0.7,4.1,22.035141
20150527T1000,0.7,4.6,18.848364
20150527T1100,0.6,4.6,18.610294
20150527T1200,0.6,4.6,17.854753
20150527T1300,0.6,4.5,17.320917
20150527T1400,0.5,4.3,16.694265
20150527T1500,0.4,4.1,14.897292
20150527T1600,0.4,4.2,15.943426
20150527T1700,0.4,4.3,15.3574
20150527T1800,0.4,4.2,14.550138
20150527T1900,0.3,4.1,13.559707
20150527T2000,0.3,4.1,13.259633
20150527T2100,0.3,4.2,13.061305
20150527T2200,0.3,4.2,12.938609
20150527T2300,0.3,4.4,13.594417
20150528T0000,0.3,4.5,14.580006
20150528T0100,0.3,4.5,15.369196
20150528T0200,0.4,4.6,16.23632
20150528T0300,0.4,4.8,17.308357
20150528T0400,0.5,5.2,19.119524
20150528T0500,0.6,5.5,23.195667
20150528T0600,0.8,4.8,26.66785
20150528T0700,1,4.5,28.617916
20150528T0800,1.1,4.7,29.403894
20150528T0900,1,4.5,28.750614
20150528T1000,1,4.2,26.27344
20150528T1100,0.9,4.3,24.449556
20150528T1200,0.8,4.4,22.158184
20150528T1300,0.7,4.7,19.749987
20150528T1400,0.6,4.8,16.869238
20150528T1500,0.5,4.2,14.250569
20150528T1600,0.4,4,12.551786
20150528T1700,0.4,3.9,11.350615
20150528T1800,0.3,3.8,10.1358595
20150528T1900,0.3,4,8.950695
20150528T2000,0.3,4.1,8.889737
20150528T2100,0.3,4.3,8.820141
20150528T2200,0.3,4.5,9.158879
20150528T2300,0.3,4.5,8.791324
20150529T0000,0.2,4.5,8.918237
20150529T0100,0.2,4.5,9.190489
20150529T0200,0.2,4.4,9.26513
20150529T0300,0.2,4.1,8.514823
20150529T0400,0.2,4.2,9.272952
20150529T0500,0.2,4.1,10.404124
20150529T0600,0.2,4,10.770494
20150529T0700,0.2,3.8,10.624781
20150529T0800,0.2,3.7,9.878663
20150529T0900,0.2,3.6,9.272952
20150529T1000,0.2,3.7,7.0678167
20150529T1100,0.2,3.7,6.8648705
20150529T1200,0.2,3.7,7.61589
20150529T1300,0.2,3.6,9.801299
20150529T1400,0.2,3.6,11.681146
20150529T1500,0.2,3.6,12.353832
20150529T1600,0.2,3.5,11.121547
20150529T1700,0.2,3.2,9.218059
20150529T1800,0.2,3,8.100278
20150529T1900,0.2,3,8.242244
20150529T2000,0.2,3,8.999165
20150529T2100,0.2,3,9.652221
20150529T2200,0.2,3.1,9.900657
20150529T2300,0.1,3,9.622128
20150530T0000,0.1,2.9,8.766548
20150530T0100,0.1,3,8.351475
20150530T0200,0.1,3,8.082357
20150530T0300,0.1,2.9,8.351475
20150530T0400,0.2,3.1,12.185424
20150530T0500,0.3,3.2,13.522227
20150530T0600,0.3,3.2,14.572543
20150530T0700,0.3,3.3,16.011492
20150530T0800,0.4,3.3,15.052223
20150530T0900,0.4,3.2,13.506131
20150530T1000,0.3,3,8.557291
20150530T1100,0.2,2.8,5.418801
20150530T1200,0.2,2.7,4.18874
20150530T1300,0.2,2.6,3.541593
20150530T1400,0.1,2.6,5.9785943
20150530T1500,0.1,2.5,7.1696634
20150530T1600,0.1,2.5,8.820141
20150530T1700,0.1,2.6,10.082068
20150530T1800,0.1,2.6,11.049603
20150530T1900,0.1,2.5,11.205974
20150530T2000,0.1,2.4,10.75028
20150530T2100,0.1,2.5,9.977252
20150530T2200,0.1,2.5,9.47023
20150530T2300,0.1,2.6,8.791323
20150531T0000,0.1,2.6,7.951222
20150531T0100,0.1,2.6,6.9017363
20150531T0200,0.1,2.6,6.661183
20150531T0300,0.1,2.4,5.9481997
20150531T0400,0.1,2.2,5.680095
20150531T0500,0.1,2.3,5.550986
20150531T0600,0.1,2.1,5.550986
20150531T0700,0.1,2.1,6.7798533
20150531T0800,0.1,2.2,8.820141
20150531T0900,0.2,2.3,11.43969
20150531T1000,0.2,2.6,13.742936
20150531T1100,0.2,2.7,15.138678
20150531T1200,0.3,2.8,16.034115
20150531T1300,0.3,2.9,15.63114
20150531T1400,0.3,3,14.109965
20150531T1500,0.3,3,12.209201
20150531T1600,0.2,2.8,11.101972
20150531T1700,0.2,2.7,10.934175
20150531T1800,0.2,2.6,10.770494
20150531T1900,0.2,2.6,10.770494
20150531T2000,0.2,2.5,10.30962
20150531T2100,0.2,2.7,9.331408
20150531T2200,0.2,2.8,7.5007806
20150531T2300,0.2,2.9,5.660917
20150601T0000,0.2,3,3.2423484
20150601T0100,0.2,3.1,1.1101972
20150601T0200,0.2,3.1,2.6519265
20150601T0300,0.2,3.2,4.5853724
20150601T0400,0.2,3,5.622363
20150601T0500,0.2,3.1,7.290003
20150601T0600,0.2,3.2,9.366305
20150601T0700,0.2,3.3,11.681146
20150601T0800,0.3,3.5,13.761388
20150601T0900,0.3,3.3,17.029646
20150601T1000,0.4,3.1,19.45409
20150601T1100,0.5,3,21.134953
20150601T1200,0.5,2.9,20.95754
20150601T1300,0.6,2.8,20.239504
20150601T1400,0.5,3,18.848364
20150601T1500,0.4,2.9,17.029646
20150601T1600,0.4,3,16.356441
20150601T1700,0.4,3.2,16.811117
20150601T1800,0.4,3.4,16.58315
20150601T1900,0.3,3.3,16.07025
20150601T2000,0.3,3.1,14.811877
20150601T2100,0.3,3.1,12.020688
20150601T2200,0.3,3.2,8.922299
20150601T2300,0.2,3.3,7.481425
20150602T0000,0.2,3.4,6.484697
20150602T0100,0.2,3.4,5.058981
20150602T0200,0.2,3.4,4.074679
20150602T0300,0.2,3.5,2.2203944
20150602T0400,0.2,3.5,0.3807945
20150602T0500,0.2,3.5,3.8269372
20150602T0600,0.2,3.4,6.666623
20150602T0700,0.2,3.5,8.514823
20150602T0800,0.2,3.9,10.121543
20150602T0900,0.2,4.2,12.292055
20150602T1000,0.3,4.5,16.280914
20150602T1100,0.4,4.5,18.154755
20150602T1200,0.4,4.4,18.256306
20150602T1300,0.4,4.3,16.793858
20150602T1400,0.4,4,16.413965
20150602T1500,0.4,3.7,15.463257
20150602T1600,0.3,3.4,13.1277485
20150602T1700,0.3,3.1,9.73077
20150602T1800,0.2,3,7.510442
20150602T1900,0.2,3.1,7.466874
20150602T2000,0.2,3.1,8.082357
20150602T2100,0.2,3.2,7.951222
20150602T2200,0.2,3.3,7.000822
20150602T2300,0.1,3.3,6.8648705
20150603T0000,0.1,3.3,6.193034
20150603T0100,0.1,3.3,4.9430003
20150603T0200,0.1,3.3,3.592408
20150603T0300,0.1,3.1,2.284767
20150603T0400,0.1,2.9,2.2203944
20150603T0500,0.1,3,2.6519265
20150603T0600,0.1,3,3.769673
20150603T0700,0.1,3.1,5.2901664
20150603T0800,0.1,2.8,7.5007806
20150603T0900,0.2,3.2,11.810769
20150603T1000,0.3,3.6,16.532797
20150603T1100,0.4,3.2,18.633656
20150603T1200,0.4,3.1,19.054949
20150603T1300,0.4,3.1,17.716154
20150603T1400,0.4,3.3,15.217492
20150603T1500,0.3,3,12.020688
20150603T1600,0.3,2.8,9.39336
20150603T1700,0.2,2.9,7.4279337
20150603T1800,0.2,2.9,6.2802234
20150603T1900,0.2,2.9,5.622363
20150603T2000,0.1,2.9,6.512588
20150603T2100,0.1,2.7,7.275069
20150603T2200,0.1,2.8,8.149358
20150603T2300,0.1,2.8,7.61589
20150604T0000,0.1,2.8,6.2628827
20150604T0100,0.1,2.7,5.660917
20150604T0200,0.1,2.5,7.314823
20150604T0300,0.2,2.6,8.737554
20150604T0400,0.2,2.7,9.21019
20150604T0500,0.2,2.8,9.995402
20150604T0600,0.3,2.9,12.353832
20150604T0700,0.4,3.1,13.91073
20150604T0800,0.4,3.1,12.528659
20150604T0900,0.3,3.1,7.290003
20150604T1000,0.3,2.7,7.3936915
20150604T1100,0.2,2.6,14.73089
20150604T1200,0.3,2.7,17.88113
20150604T1300,0.3,2.8,18.641436
20150604T1400,0.3,3,16.298716
20150604T1500,0.3,3,13.061307
20150604T1600,0.2,2.9,10.288501
20150604T1700,0.2,2.9,7.544153
20150604T1800,0.2,3,6.5569673
20150604T1900,0.2,3.2,7.021504
20150604T2000,0.3,3.3,7.558554
20150604T2100,0.3,3.4,8.140457
20150604T2200,0.2,3.5,9.146997
20150604T2300,0.3,3.8,13.204842
20150605T0000,0.4,4.1,19.979921
20150605T0100,0.5,4.3,24.720863
20150605T0200,0.6,4.4,25.319252
20150605T0300,0.6,4.5,24.382746
20150605T0400,0.7,4.5,28.419619
20150605T0500,0.8,4.3,28.304585
20150605T0600,0.8,4.3,27.94108
20150605T0700,0.8,4.3,26.012749
20150605T0800,0.7,3.9,24.151196
20150605T0900,0.6,3.8,21.542671
20150605T1000,0.5,3.8,19.936327
20150605T1100,0.4,3.6,17.699778
20150605T1200,0.4,3.4,14.258197
20150605T1300,0.3,2.9,10.192924
20150605T1400,0.2,2.8,6.5569673
20150605T1500,0.2,2.8,4.9430003
20150605T1600,0.2,2.9,6.1401267
20150605T1700,0.2,2.9,6.880694
20150605T1800,0.2,3,5.9785943
20150605T1900,0.2,3,6.2802234
20150605T2000,0.1,3,8.386128
20150605T2100,0.2,2.8,11.088902
20150605T2200,0.1,2.9,12.70108
20150605T2300,0.2,3,14.354488
20150606T0000,0.2,3.1,15.413948
20150606T0100,0.2,3.1,16.352009
20150606T0200,0.3,3.2,16.30094
20150606T0300,0.3,3.2,16.405128
20150606T0400,0.4,3.3,19.011143
20150606T0500,0.4,3.2,18.168726
20150606T0600,0.4,3.2,15.619538
20150606T0700,0.4,3,13.202097
20150606T0800,0.3,3,10.723269
20150606T0900,0.3,2.8,8.889737
20150606T1000,0.2,2.6,6.512588
20150606T1100,0.2,2.6,7.850279
20150606T1200,0.3,2.7,12.994526
20150606T1300,0.3,2.7,15.160214
20150606T1400,0.3,2.7,14.542661
20150606T1500,0.2,2.5,11.209208
20150606T1600,0.2,2.5,7.95578
20150606T1700,0.1,2.5,7.250111
20150606T1800,0.1,2.5,6.98527
20150606T1900,0.1,2.5,5.9298882
20150606T2000,0.1,2.4,4.257412
20150606T2100,0.1,2.4,4.383274
20150606T2200,0.1,2.2,6.8648705
20150606T2300,0.1,2.1,7.6254034
20150607T0000,0.1,2.1,8.962837
20150607T0100,0.1,2.1,9.801298
20150607T0200,0.1,2.2,9.428029
20150607T0300,0.1,2.4,8.820141
20150607T0400,0.1,2.5,10.621368
20150607T0500,0.2,2.6,13.0363035
20150607T0600,0.2,2.6,14.987058
20150607T0700,0.3,2.6,16.70295
20150607T0800,0.3,2.6,17.400267
20150607T0900,0.3,2.7,17.377335
20150607T1000,0.3,2.7,16.43383
20150607T1100,0.3,2.7,16.70295
20150607T1200,0.3,2.8,16.589708
20150607T1300,0.3,2.8,14.3620615
20150607T1400,0.3,2.8,11.850604
20150607T1500,0.2,2.7,9.458739
20150607T1600,0.2,2.5,7.324728
20150607T1700,0.2,2.4,6.573532
20150607T1800,0.1,2.4,6.1401267
20150607T1900,0.1,2.4,6.2164044
20150607T2000,0.1,2.4,6.736942
20150607T2100,0.1,2.3,7.349432
20150607T2200,0.1,2.2,8.416333
20150607T2300,0.1,2.2,8.294854
20150608T0000,0.1,2.3,7.354363
20150608T0100,0.1,2.3,6.795874
20150608T0200,0.1,2.3,5.8250356
20150608T0300,0.1,2.2,4.585373
20150608T0400,0.1,2.2,5.660917
20150608T0500,0.1,2.2,5.5248017
20150608T0600,0.1,2.2,4.383274
20150608T0700,0.2,2.3,9.756814
20150608T0800,0.2,2.4,8.140457
20150608T0900,0.2,2.4,7.827156
20150608T1000,0.2,2.6,9.929906
20150608T1100,0.2,2.7,13.671531
20150608T1200,0.2,2.7,15.665887
20150608T1300,0.3,2.7,16.433832
20150608T1400,0.3,2.8,15.700558
20150608T1500,0.3,2.9,13.4873295
20150608T1600,0.3,3,11.823041
20150608T1700,0.2,2.8,11.360191
20150608T1800,0.2,2.6,10.020758
20150608T1900,0.2,2.6,7.108731
20150608T2000,0.2,2.6,2.3005786
20150608T2100,0.1,2.7,3.4059293
20150608T2200,0.1,2.9,1.372974
20150608T2300,0.1,2.8,8.766548
20150609T0000,0.1,2.9,8.11816
20150609T0100,0.1,3,5.9481997
20150609T0200,0.1,3.1,2.284767
20150609T0300,0.1,3.2,2.7722256
20150609T0400,0.1,3.1,3.0104449
20150609T0500,0.1,3.2,1.4500221
20150609T0600,0.1,3.3,2.3005786
20150609T0700,0.2,3.3,5.172361
20150609T0800,0.2,3.7,9.331408
20150609T0900,0.2,4.2,14.281063
20150609T1000,0.3,4.9,18.3138
20150609T1100,0.4,4.7,17.897339
20150609T1200,0.4,4.6,17.410679
20150609T1300,0.4,4.4,14.64203
20150609T1400,0.4,4,13.671531
20150609T1500,0.3,3.6,12.424059
20150609T1600,0.3,3.4,10.117962
20150609T1700,0.2,3.4,8.202564
20150609T1800,0.2,3.5,7.021504
20150609T1900,0.2,3.7,7.250111
20150609T2000,0.2,3.8,8.557291
